	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	Tom3D1	Tom3D2	Tom3D3	Tom2D1	Tom2D2	Tom2D3
ENSMUSG00000100199	33.7477357648656	-0.0548277533124987	0.29033536513703195	0.8220367373504641	0.946968103373512	ZNF845	1.63086317447	1.4814343832700003	1.999400258	2.16696777957	1.89869002855	1.2807533989
ENSMUSG00000098729	0.728379233994876	0.0558817068169743	0.800317028024999	0.822057831173203		ZNF845	0.0	0.0	0.17906989413199995	0.10845509793	0.0	0.0
ENSMUSG00000007880	3757.2368770154603	0.0524408781860777	0.272790811198191	0.82215299215324	0.947041013508476	ARID1A	27.102246557199997	30.4170325431	22.4821956804	19.922156283	27.057848638600007	28.4022239453
ENSMUSG00000076431	2909.4571658630202	-0.0652244860934269	0.40714710468684495	0.822321116634973	0.947173659272735	SOX4	35.7964357749	40.3127551636	19.8862252389	21.175886143699998	37.376334041	45.3178282823
ENSMUSG00000056413	446.051506293727	0.0513722190388596	0.26574043020079696	0.8224001170706491	0.947203638862497	ADAP2	10.0423200988	10.9905024146	11.0425267527	8.38785874121	9.88293318026	11.895444380599999
ENSMUSG00000068243	2.5128324401641287	0.0647445899521347	0.630806021961828	0.822474259439576	0.9472280196469828	ZNF845	0.29618340303	0.312439849178	0.688005382717	0.208347951286	0.591126553027	0.253744869745
ENSMUSG00000033450	32.220494469763	-0.067062967167867	0.49679596175143503	0.8228358983739871	0.9475723388163481	TAGAP	0.0658613288923	0.052107166004	0.0382473733565	0.06949447269810001	0.08215429174880001	0.0282122059339
ENSMUSG00000021917	1441.17968287686	-0.0600510295531398	0.3392240787198789	0.8229113625862031	0.9475723388163481	SPCS1	33.9961744382	31.4277730644	62.426925151300004	61.2356622046	38.2419820681	35.7682121668
ENSMUSG00000031723	164.057398781013	-0.0392806052746822	0.19200770917199209	0.8229389233156429	0.9475723388163481	TXNL4B	4.5823803640300005	4.438133667130002	3.95275473452	4.165966892619998	4.572786120919999	4.591573833480001
ENSMUSG00000030243	261.10562699611	-0.0377734482337013	0.18372269548175305	0.822985203390072	0.9475723388163481	RECQL	3.89064452763	4.5116961059400005	4.64698814069	5.104893714619999	4.08901447134	4.17237852694
ENSMUSG00000023009	93.55332565102371	0.0563831045715179	0.305701815975841	0.8231123671935849	0.9476577321349878	NCKAP5L	0.5844327771310001	0.6825648631739999	0.630305364014	0.49921079282	0.697768073154	0.5811609782020001
ENSMUSG00000066880	402.317769204804	0.0355816946382359	0.172044613454493	0.823166891128086	0.9476594888141452	ZNF878	7.16347961377	6.550322838	9.40788456296	9.28511207151	6.71576447607	6.27080044196
ENSMUSG00000065952	0.43137509456313	-0.0326272518938727	0.962792285767103	0.823299115198266			0.0	0.0	0.0	0.0219787166378	0.0	0.0267676574499
ENSMUSG00000061272	0.4218832086200021	-0.0326272625589663	0.962792227338857	0.823299127131895		ZNF845	0.0	0.0	0.0	0.128156473633	0.0	0.156080477433
ENSMUSG00000056411	24.6483567429662	0.0552171584574033	0.296715830734272	0.823355580081647	0.947815690944437	ZNF845	0.458913493493	0.594124704965	0.896418874887	0.807047974401	0.707745012212	0.3038040924
ENSMUSG00000031198	983.2294565226041	-0.0351075975030291	0.170019596516086	0.82364043244722	0.948082565507193	FUNDC2	19.4919199264	18.205291961300002	20.3199247841	22.3332414012	18.681744851199998	18.2910236317
ENSMUSG00000055202	0.9900698404437941	-0.0530794461981765	0.82505231579686	0.8238304517348299		ZNF823	0.0	0.0	0.0	0.0	0.0	0.0262019158975
ENSMUSG00000068036	4439.315531085	-0.0533665651564866	0.283422247196981	0.823843585275843	0.9482201294629459	AFDN	35.3195260557	36.290704737199995	27.4037384533	30.070494418800006	35.9384608019	37.4587089949
ENSMUSG00000041731	11.9062753354021	0.0643192741629298	0.627671649278896	0.8238659991799301	0.9482201294629459	PGM5	0.125093823818	0.0164949719696	0.07264521175960001	0.054997683960999987	0.0780199448654	0.0401886749549
ENSMUSG00000032332	447.385522525431	0.0632094922549606	0.657433811860711	0.824200210598785	0.948543732105096	COL12A1	0.0	0.00928281021795	0.0	0.0	0.00439069761826	0.00376947030895
ENSMUSG00000022831	192.75343782491402	0.0631766060334059	0.6564659384911279	0.8243826888453141	0.948692679832865	HCLS1	0.0251226993642	0.0	0.0291787997135	0.0	0.0250700993471	0.0215230023444
ENSMUSG00000031727	1.4584579573045502	-0.05281592176214	0.8258365990179279	0.8244306428617479		SHTN1	0.0	0.0	0.0	0.0104848439288	0.0	0.0
ENSMUSG00000036983	73.6866422080639	0.0382545678696853	0.18820906307761492	0.824487510698788	0.9487522478154979	TFB1M	3.20601235955	3.10014732037	3.14735243089	2.8459042690400005	3.65634268821	2.64854573537
ENSMUSG00000083220	0.7601585515208101	-0.0527864262625381	0.8259244770682159	0.8244978396357271		ZNF845	0.0	0.0	0.0	0.0	0.0	0.0272210619362
ENSMUSG00000086472	6.59360643728001	-0.0663946614249333	0.5008976030275971	0.8245532341872809	0.948766819852173	ZNF845	0.44557796409	0.235017071302	0.345011496905	0.522397355864	0.5187525542329999	0.12724449479900002
ENSMUSG00000031229	4419.9205724095	0.0529415768853127	0.28206497808688297	0.8246446111048341	0.948810906065603	ATRX	30.2138220967	30.3685509144	21.6073487154	22.287570150900002	27.6601635987	27.6212743706
ENSMUSG00000027520	1.79731533584566	-0.0530988843392856	0.8218533138456809	0.824741617599328		ZDBF2	0.0	0.00423051818904	0.0	0.0	0.0	0.0068715452888300005
ENSMUSG00000031381	521.680496437121	0.0313522371109773	0.151300135443679	0.8247541850104971	0.9488235850277452	PIGA	5.80943566267	6.073455451569999	6.219060203130001	6.05219522235	5.758364435730001	5.711896640650001
ENSMUSG00000038648	1830.55463666488	0.0387472305657217	0.19131690866526604	0.8247617572890908	0.9488235850277452	CREB3L2	12.179110046099998	13.270046568	10.4990282012	10.831122110899999	11.5612734905	12.1924374083
ENSMUSG00000038859	2707.50562420049	-0.0362248851724917	0.17779769407860502	0.825178217553119	0.9492416178633121	BAIAP2L1	43.0666357426	37.3348780539	48.751654591400005	51.614338912	42.0892300731	38.379165528200005
ENSMUSG00000027581	0.6452432705301351	-0.0524722889434118	0.826861605483065	0.8252137511087829		STMN3	0.0	0.0	0.0	0.0313622356249	0.0	0.0
ENSMUSG00000026468	0.5347296990441	0.0341851879595707	0.9536960979645319	0.825279623628065		LHX4	0.0	0.0	0.00387079425034	0.0	0.0	0.0
ENSMUSG00000086514	0.8880461531818409	-0.0524149500137839	0.827032894367653	0.825344473393268		ZNF845	0.0	0.0	0.0	0.0216186284405	0.0	0.0
ENSMUSG00000085543	0.7863842685757869	0.0546209396945119	0.8023534266322809	0.8254085990028102		ZNF845	0.0	0.119791960111	0.13189340857	0.159764572511	0.0	0.0
ENSMUSG00000024480	1415.10686747555	0.0344847448432597	0.16862720447598006	0.825446877540178	0.9494895861882232	AP3S1	46.298332193	45.0825986027	52.9778100177	49.0932010326	46.748158315299996	43.302359799899996
ENSMUSG00000055312	0.684427343961865	0.0339935957606183	0.954072955716246	0.8258326483151519		THEM7P	0.0	0.0343362559186	0.0	0.0	0.0	0.0
ENSMUSG00000031497	11.275109077775	0.0657556986844868	0.5145339372405779	0.8260525306298001	0.950125131879033	TNFSF13B	0.217838115777	0.114897234859	0.126504215532	0.15323655772	0.0543455056815	0.186625259038
ENSMUSG00000081157	1.4106583065390101	-0.0620423035741043	0.6700383816564189	0.826102057346361		ZNF845	0.242913006802	0.12812281585000002	0.0	0.256312947266	0.121202206916	0.104053651622
ENSMUSG00000034278	114.264281654073	-0.0587171492404464	0.337598248941653	0.8263325422976608	0.950386067332893	DNAJC17	4.32110429064	3.44520726549	7.41141512722	7.63446421498	4.11149629293	4.2615544641900005
ENSMUSG00000039376	1.80826574631735	0.0630686599034534	0.637430437913058	0.8263971856948241		SYNPO2L	0.0461059280093	0.0	0.0133874511202	0.016216431347299998	0.0230046974437	0.0098749141389
ENSMUSG00000048521	51.518643839180896	0.0655456775813274	0.472768088423913	0.826464361126563	0.9504765398317521	CXCR6	0.107020310445	0.112894271969	0.279672552563	0.207027203576	0.13349529921800002	0.091685943426
ENSMUSG00000040855	14.2145120950893	0.0635900425924078	0.61712670341945	0.826630510808905	0.9505436752598041	REPS2	0.0131980096204	0.0139224010969	0.015328849569299996	0.00928403900193	0.0263407532424	0.0
ENSMUSG00000026457	3026.07051169348	0.0294446176871634	0.14315426506603102	0.826710909009828	0.9505436752598041	ADIPOR1	45.76781341069999	45.054986794099996	38.9716316563	37.1886582451	44.2493219084	44.309553576300004
ENSMUSG00000021730	2.7837957109025897	0.059841626233105995	0.715208601201586	0.826753157261199	0.9505436752598041	HCN4	0.0	0.0	0.033375580268	0.0101070921049	0.0	0.0123093255961
ENSMUSG00000031320	18832.5156277255	0.0527701590083774	0.285858104798701	0.826798526280552	0.9505436752598041	RPS4Y2	862.6674250010001	777.7906446039999	1161.1646784000004	1139.12992278	773.567305226	731.93995921
ENSMUSG00000101838	0.774048562030005	-0.0546639636621119	0.7962788607808621	0.8268067563839921		ZNF845	0.0	0.0	0.0532348056311	0.0322420811492	0.0457387513881	0.0
ENSMUSG00000097231	44.3123228087399	-0.0535414065626391	0.29201632047255	0.8268144546638081	0.9505436752598041	ZNF845	0.211360926106	0.269412139119	0.450056729227	0.458430703456	0.316377591761	0.188620990812
ENSMUSG00000041020	0.7999525801588531	-0.0517632804812797	0.8289847809881792	0.8268312285854879		MAP7D2	0.0	0.0	0.0	0.00970776557763	0.0	0.0
ENSMUSG00000038909	1633.11939566142	-0.0319856948851232	0.156675267607448	0.826841693696717	0.9505436752598041	KAT7	23.531105790100003	23.21682595	23.8602585846	23.2679597563	23.907748134299997	24.583815109299998
ENSMUSG00000096969	0.7593955794979641	-0.0507238327012127	0.8391328470878551	0.8269097932677859		ZNF845	0.0	0.102942609267	0.113341927211	0.343232174084	0.0	0.0
ENSMUSG00000085099	3.87338715984687	0.0651613057830729	0.538624004324496	0.8269462799493601	0.9506027921423672	ZNF845	0.27600742189800004	0.291156480705	0.480853898275	0.485388278882	0.137714769166	0.236459796874
ENSMUSG00000087112	0.742823134905114	0.0503359910147408	0.842567751160536	0.8270107398620279		ZNF845	0.07230173007589999	0.0	0.0419874805299	0.0	0.07215035015539999	0.0
ENSMUSG00000092444	0.5680981655153411	-0.0515491961355695	0.829727468319119	0.8272888771476109		ZNF845	0.0	0.124829939742	0.0	0.041620910829300015	0.0	0.152069063293
ENSMUSG00000073067	14.227331364094999	0.0625269724366014	0.39179257401098	0.8273473674798392	0.950986472991571	ZNF845	0.124191034574	0.214375803783	0.209806367266	0.166780537911	0.168996835546	0.164430748183
ENSMUSG00000006941	479.26730073829697	-0.0515293664982826	0.277703642413806	0.827386419122525	0.950986472991571	EIF1B	15.464843333800001	14.9153400628	22.3237864312	21.8349561772	16.5898990245	16.3719399818
ENSMUSG00000025812	1549.5917695137	0.05123767436555402	0.27587668640845003	0.8275493109016091	0.9511125612695508	PARD3	15.0853363443	16.997480015	11.7446600719	11.028288805799999	14.8277716946	15.528007849300003
ENSMUSG00000079477	3628.8765109828996	-0.024349229585002005	0.117794538128476	0.827784246110283	0.9512881095540648	RAB7A	80.5337626055	76.1195511386	94.2444686934	93.994552163	77.83691058069999	81.5755085207
ENSMUSG00000013921	36.84308545592809	0.0607927618570817	0.685808210739529	0.8278084550450892	0.9512881095540648	CLIP4	0.0	0.0	0.0347970779192	0.0105375627536	0.0149486306666	0.0
ENSMUSG00000005501	868.090143626736	-0.0356940718373399	0.178131458474027	0.8279851245179671	0.9513850222504672	USP40	9.82051244165	9.61880327121	8.73803627783	9.27909726004	9.61976803184	9.90012069335
ENSMUSG00000090843	2.2508222124551898	-0.0635729728849972	0.598395137674447	0.827999201177885	0.9513850222504672	HEATR4	0.0666851374828	0.0	0.0387257802649	0.035181862741800005	0.0332727585805	0.0571301813382
ENSMUSG00000086845	0.543139534888173	0.0332420498930657	0.955558329455333	0.8280127801557622			0.0	0.0	0.071044034085	0.0	0.0	0.0
ENSMUSG00000050541	0.64171973567467	0.0331388752210162	0.955763144228316	0.828313445238211		ADRA1D	0.0	0.0160393918371	0.0	0.0	0.0	0.0
ENSMUSG00000099579	7.290680985761138	0.0643508924449638	0.445871962867625	0.828380249968673	0.9517367587783879		0.742085888911	0.5871122440600001	0.75415974644	0.913525632562	0.462832603332	0.476817282707
ENSMUSG00000080977	0.874744121294771	0.0573018719115321	0.7510759457925591	0.828381353168051		ZNF845	0.159770857786	0.337080215832	0.0	0.224779177728	0.0	0.136878147402
ENSMUSG00000042506	2957.32934383357	-0.0479277057737695	0.253952675699763	0.828451454783117	0.9517367587783879	USP27X	31.880195560100002	34.3650011108	24.3443582562	26.6201863794	32.3149848905	34.994130101399996
ENSMUSG00000061689	1514.7836595223498	0.0255564648413699	0.12448682245463799	0.8284649991826859	0.9517367587783879	DLGAP4	11.0879196778	11.3220317888	10.974260255899999	10.3996164775	11.658572953499998	10.4204873688
ENSMUSG00000040594	5.014240187986871	-0.0612334870994317	0.66795625131878	0.82851939332565	0.9517381004789899	XPO7	0.0202548937885	0.0	0.0	0.0	0.020212485616400003	0.00867633927741
ENSMUSG00000073733	19.7584247461467	-0.0570196749779434	0.32832025376426505	0.828648508036544	0.9518252696217281	CPLANE2	1.05427481095	0.756255321865	1.07755047868	0.919610732529	1.34664633562	0.794827810141
ENSMUSG00000047197	1.2496273424115	0.0566512625751353	0.7597786995692329	0.8286974286733649		GJD3	0.121021175432	0.0	0.0	0.08513142095560003	0.0	0.0
ENSMUSG00000063971	2.03846673206327	0.0612121952589337	0.664084675383239	0.828964569428753			0.0560878869526	0.0591663501765	0.0651433668021	0.0394545954263	0.0559704543564	0.048051354071300005
ENSMUSG00000081304	0.6894562398443821	-0.0500715603535246	0.838954644509972	0.829113946011932		ZNF845	0.0	0.0	0.361996678291	0.548115379537	0.0	0.0
ENSMUSG00000030881	942.111278512213	-0.0255389051199996	0.124911343923553	0.829124217794297	0.952310517624604	ARFIP2	10.828606381300002	10.1016832622	13.3042731528	12.8957451593	11.1695408811	10.515922167000001
ENSMUSG00000034394	698.215431421353	-0.0452563613477043	0.237386986232318	0.8292164700306809	0.952355302242829	LIF	6.98193886354	5.79922816928	9.76024327584	9.99092079665	6.7915683739600015	6.47730104534
ENSMUSG00000097401	1.47160089685279	0.0621916973045056	0.6296507016504039	0.829386620338735		ZNF845	0.14629509508400002	0.0	0.0339829348483	0.020582033316	0.0	0.12533325455299998
ENSMUSG00000090322	1.0779614599401	0.0587706736697321	0.71736413037535	0.8294661962068192		ZNF845	0.0	0.10903513104	0.120049918821	0.0727091829998	0.0	0.08855178107419999
ENSMUSG00000019326	82.8642918263695	-0.0635078333990553	0.5718365964504871	0.8297629835637941	0.9529217668018108	AOC3	0.034555853025800005	0.0364525000292	0.0401349512547	0.0486161014372	0.0	0.0789454131932
ENSMUSG00000056054	38.316089349696796	-0.0621728191112688	0.6243367668759561	0.8298548274378599	0.9529660374681372	S100A8	0.0	0.1362939138	0.450187195579	0.545318872499	0.0	0.110689726343
ENSMUSG00000081376	0.7581754995994789	-0.0504023391911227	0.8330918779118509	0.8299427538553001		ZNF845	0.0	0.0	0.0	0.22407232496800006	0.0	0.0
ENSMUSG00000024084	29.3350421477616	-0.0621897419512965	0.404143279140385	0.8300576553505831	0.9531377430852672	QPCT	0.157943956086	0.138844111771	0.336314481521	0.259243760592	0.157613264918	0.248073856544
ENSMUSG00000036304	11.487503787544801	0.0603645220582029	0.3740022462656479	0.830157854444019	0.953191587703943	ZDHHC23	0.513813816561	0.7355920796950001	0.298384943157	0.438889488687	0.439489741599	0.565961383387
ENSMUSG00000031774	732.613029753349	0.0348491064589865	0.17616604474758105	0.8303453743616178	0.9532848653608772	PSME3IP1	18.8271773853	15.8170717637	22.9143695913	21.094969198	17.3533637257	16.9504961903
ENSMUSG00000044583	18.9060529579241	0.0598829143890681	0.685531282535592	0.8303457176889241	0.9532848653608772	TLR8	0.0	0.0274196634382	0.0	0.00914228885551	0.012969289269700002	0.0
ENSMUSG00000074139	1.1334359155401599	-0.0552582711457984	0.771758205451824	0.830478031830399		TMEM256-PLSCR3	0.0481438801504	0.0	0.0	0.0338664445531	0.0	0.041245601450900005
ENSMUSG00000053080	1521.17310435629	-0.0302601619916272	0.151058072831506	0.8305209793523709	0.953390468576494	C11orf95	13.5932687129	13.3969623123	13.9013907801	13.6254298196	13.8788552393	14.00250553
ENSMUSG00000082128	2.84832069658943	0.0628412355423872	0.58873037500398	0.830544339187744	0.953390468576494	ZNF845	0.299334290297	0.315763677361	0.139064917783	0.0421128837706	0.179224540014	0.410310853204
ENSMUSG00000049604	0.6076852932513139	0.0323699397749239	0.95729658701149	0.830564928695253		HOXB13	0.0229589129276	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029720	1.35111029706368	-0.0582772636389532	0.719258152584299	0.8305935999144921		ZNF845	0.0	0.023936923929	0.0	0.0	0.033965941050999995	0.0
ENSMUSG00000064330	0.543171877511457	0.0323103383128316	0.957415970862136	0.8307402454190479		PDE6H	0.0	0.0	0.00990310778154	0.0	0.0	0.0
ENSMUSG00000029695	7.71110349953871	0.0620509260526199	0.616080237190718	0.83080047382709	0.953572678185247	AASS	0.041054332816699984	0.043307658099999986	0.07947103515580001	0.067385165547	0.054624501792800005	0.0117239591263
ENSMUSG00000078528	2.61591257031252	0.0596390596374038	0.686505506036032	0.83090855176567	0.953572678185247	ZNF845	0.0	0.10903513104	0.0	0.0363545914999	0.0515727757998	0.0
ENSMUSG00000097748	4.21349927846025	-0.0636227503065199	0.539589625014404	0.83091208405202	0.953572678185247	ZNF845	0.0282946155968	0.208933239925	0.0985884808196	0.079614524402	0.0847061233807	0.218163885216
ENSMUSG00000033731	3.9933767395875	-0.0584748414029457	0.7128331194145429	0.8309163860412909	0.953572678185247	ZNF845	0.0	0.0	0.359782631329	0.163428897568	0.0772803062444	0.199038407002
ENSMUSG00000000317	40.1148106274247	0.0629361779102252	0.4351232709291911	0.83133084264672	0.9539870874962141	BCL6B	0.165514254635	0.0952356759526	0.104856435334	0.148183302252	0.120121973342	0.06445391076399999
ENSMUSG00000003849	22.454831769626498	0.0634982418006331	0.461514277630248	0.831415953846517	0.9540135816857339	NQO2	0.913152693953	0.791259450622	0.98482676483	1.00940758884	0.8136078603319999	0.586733951869
ENSMUSG00000048949	23.884711826523	-0.0599449265508799	0.374744949818686	0.831460637379927	0.9540135816857339	ZNF845	0.783087905966	0.364442116026	0.722264859483	0.502252155419	0.712497011732	0.769542763223
ENSMUSG00000081602	1.97214762127832	0.0599468599639051	0.671334274167918	0.8316877829157191		ZNF845	0.0	0.271204133043	0.298601320926	0.0904251260658	0.128277462649	0.220255699118
ENSMUSG00000028696	135.21147051395099	-0.0347421965306116	0.177154378894448	0.831691525677398	0.9542172711349092	IPP	3.65866212157	4.23785268517	2.86067960477	3.39790129052	3.62713913274	4.01535082831
